sale_id,customer_name,email,product,region,quantity,unit_price,sale_date
4305,Jason Ramirez,xbeard@example.com,Keyboard,Abuja,4,3196,2025-02-12
4306,Amy Jackson,dominique01@example.com,Laptop,Kano,1,2716,2024-10-13
4307,Robert Warren,robertgreene@example.com,Mouse,Lagos,2,1639,2024-10-01
4308,Jessica Ray,lisa08@example.org,Printer,Port Harcourt,9,791,2026-02-20
4309,Kyle Gallagher,vmontes@example.org,Tablet,Lagos,10,4636,2026-06-05
4310,Michelle Townsend,larsonpatricia@example.com,Router,Kano,6,4224,2025-03-11
4311,Kelly Crawford,ppetersen@example.com,Printer,Abuja,6,2613,2024-12-22
4312,Ms. Debra Nguyen,emoreno@example.net,Keyboard,Port Harcourt,7,178,2025-06-09
4313,Richard Alexander,matthewkemp@example.com,Monitor,Lagos,7,2194,2025-05-11
4314,Elaine Foley,roachdaniel@example.net,Laptop,Kano,7,780,2025-01-28
4315,Danny Gray,amy69@example.org,Router,Kano,3,1286,2025-07-20
4316,Jacob Lynch,nsandoval@example.com,Laptop,Port Harcourt,4,313,2024-07-01
4317,Michelle Miller,,Printer,Lagos,6,4181,2025-01-03
4318,Erica Lewis,vaughnlisa@example.org,Tablet,Kano,5,2187,2024-06-30
4319,Alexander Carter,mpace@example.net,Phone,Lagos,2,1038,2025-09-15
4320,Sabrina Cummings,james88@example.org,Monitor,Abuja,9,1871,2024-08-01
4321,Elizabeth Alvarado,patrickwalker@example.com,Printer,Kano,9,781,2026-02-15
4322,Michelle Avila,robertanderson@example.net,Router,Kano,3,281,2024-08-03
4323,Rebecca West,royvargas@example.com,Laptop,Ibadan,9,284,2024-11-21
4324,Victoria Aguirre,maryrobles@example.net,Tablet,Lagos,4,4098,2026-06-23
4325,Krista Stewart,jonesdavid@example.net,Mouse,Abuja,6,2524,2025-11-25
4326,Michelle Vargas,ann73@example.org,Monitor,Kano,5,1928,2025-09-11
4327,Benjamin Mueller,ereed@example.net,Tablet,Kano,8,4697,2025-03-05
4328,Craig Thompson,pauljacobson@example.net,Router,Port Harcourt,4,2923,2025-10-05
4329,Jordan Spencer,higginsderrick@example.com,Printer,Abuja,4,1014,2026-04-13
4330,Bobby Fritz,jorgecampos@example.net,Keyboard,Ibadan,10,2762,2025-07-20
4331,Amy Reyes,stewartdanielle@example.com,Tablet,Ibadan,3,2652,2025-10-09
4332,Omar Harris,levygloria@example.com,Mouse,Lagos,10,824,2024-08-06
4333,Stefanie Bruce,levinerose@example.com,Laptop,Abuja,4,1254,2026-01-01
4334,Gary Clark,mfoster@example.org,Phone,Abuja,3,2387,2026-03-07
4335,Melanie Joseph,amanda04@example.org,Laptop,Port Harcourt,7,2626,2026-02-05
4336,Sandra Romero,jessica21@example.org,Keyboard,Port Harcourt,10,4155,2024-07-19
4337,Thomas Burke,cochranjennifer@example.org,Printer,Ibadan,9,4439,2025-12-28
4338,Walter Matthews,qholloway@example.org,Mouse,Kano,2,590,2024-11-14
4339,Priscilla Robinson,mccarthyjames@example.org,Mouse,Kano,1,3803,2024-12-29
4340,Elizabeth White,hodgemisty@example.net,Monitor,Abuja,10,466,2024-10-28
4341,Ryan Vance,marksims@example.org,Monitor,Lagos,5,3461,2026-06-21
4342,Connie Norton,justin60@example.org,Laptop,Abuja,5,3244,2025-07-02
4343,Daniel Odom,twagner@example.org,Monitor,Port Harcourt,3,2304,2025-05-14
4344,Dylan Rogers,nichole39@example.net,Phone,Lagos,6,4484,2024-07-24
4345,Sean Daugherty,joshua27@example.org,Mouse,Kano,3,3221,2025-06-09
4346,Ashley Hartman,kimberly12@example.org,Printer,Port Harcourt,10,3364,2025-01-13
4347,Yolanda Nelson,wallerclinton@example.org,Keyboard,Abuja,6,980,2024-10-08
4348,Isabella Choi,ortizjodi@example.net,Keyboard,Lagos,4,1999,2025-06-08
4349,Blake Maxwell,smoore@example.net,Mouse,Port Harcourt,3,2998,2025-05-21
4350,Timothy Foster,brittany82@example.org,Monitor,Abuja,4,3651,2026-01-24
4351,Nathaniel Evans,phillipsdebra@example.org,Monitor,Abuja,3,4494,2026-03-04
4352,Tommy Lane,williamscody@example.org,Router,Lagos,9,183,2025-02-21
4353,Elizabeth Lane,robertwoodard@example.com,Printer,Lagos,10,1815,2025-11-05
4354,Anthony Reed,bradleysilva@example.org,Router,Port Harcourt,4,2863,2025-10-26
4355,Maxwell Vega,mwilson@example.org,Laptop,Ibadan,7,1479,2025-09-02
4356,Jamie Johnson,jenkinsmichelle@example.org,Router,Abuja,1,2251,2025-02-23
4357,Meredith Harmon,kfernandez@example.net,Printer,Kano,8,1555,2026-06-17
4358,Jonathan Smith,george54@example.com,Printer,Lagos,4,3788,2024-08-26
4359,Sandra Holland,fsanchez@example.net,Router,Kano,5,321,2026-03-24
4360,Sherri Barnett,washingtongarrett@example.net,Keyboard,Kano,3,3959,2025-04-24
4361,Deborah Patterson,gonzaleskenneth@example.org,Phone,Kano,8,4056,2026-04-26
4362,Thomas Blackburn,srussell@example.org,Laptop,Lagos,2,2584,2024-11-22
4363,Chad Lewis,kdunn@example.com,Mouse,Kano,2,3961,2025-08-11
4364,Kim Dillon,bdeleon@example.net,Printer,Lagos,1,3550,2026-05-16
4365,Shannon Bradford,deanryan@example.com,Monitor,Ibadan,6,232,2024-07-07
4366,Edward Hutchinson,jeanne17@example.org,Keyboard,Lagos,5,1414,2025-04-12
4367,Alyssa Morgan,romancorey@example.org,Monitor,Ibadan,7,2163,2026-01-02
4368,Ronald Moore,greenethomas@example.org,Router,Lagos,3,4737,2026-03-04
4369,Karen Oliver,kristinenelson@example.com,Tablet,Abuja,1,4415,2025-10-20
4370,Matthew Sanchez,michael65@example.org,Printer,Lagos,5,2844,2024-07-16
4371,Larry Taylor,wucatherine@example.org,Tablet,Abuja,10,374,2024-11-18
4372,Evan Leon,benjamin36@example.net,Monitor,Kano,10,213,2025-04-26
4373,Bradley Williams,markbradley@example.com,Laptop,Abuja,8,2762,2026-05-12
4374,Raymond Bryan PhD,raymond07@example.com,Tablet,Abuja,2,4038,2025-11-04
4375,Olivia Robinson,troyhahn@example.com,Mouse,Lagos,3,4933,2025-06-05
4376,Tyler Carpenter,carloscarey@example.net,Mouse,Kano,5,3744,2025-10-12
4377,Charlotte Garrett,stronggregory@example.net,Mouse,Port Harcourt,6,2683,2025-01-22
4378,Michael Gonzalez,kyle18@example.com,Phone,Kano,7,2842,2025-06-24
4379,John Dixon,christopher25@example.net,Mouse,Abuja,6,4936,2025-01-09
4380,Bonnie Jones,oconnellkristin@example.org,Tablet,Ibadan,10,2550,2025-04-18
4381,Taylor Hansen,leebond@example.com,Mouse,Port Harcourt,3,3779,2025-04-09
4382,Kimberly Morris,simmonsrachel@example.net,Laptop,Ibadan,10,3446,2026-06-23
4383,William Brock,antonio83@example.com,Keyboard,Kano,6,2872,2025-12-13
4384,April Chambers,stevenandrews@example.org,Monitor,Lagos,4,4953,2025-01-21
4385,Emily King,vyoung@example.org,Keyboard,Kano,9,4578,2024-07-26
4386,Jeffery Barnes,wthomas@example.com,Monitor,Kano,7,4405,2025-08-01
4387,Bethany Thornton,collinskaren@example.com,Laptop,Abuja,5,1708,2026-06-10
4388,Douglas Vazquez,andrewthompson@example.net,Phone,Kano,1,862,2026-06-14
4389,Teresa Lam,michaelmorales@example.net,Printer,Port Harcourt,3,948,2025-04-14
4390,Candice Dickerson,marissacohen@example.com,Printer,Port Harcourt,2,1569,2025-06-26
4391,Sarah Sullivan,baldwinalyssa@example.com,Monitor,Port Harcourt,7,2923,2024-11-12
4392,Keith Castro,danielle18@example.org,Monitor,Lagos,6,1726,2024-11-28
4393,Michele Wilkins,courtneybrown@example.com,Printer,Kano,5,1273,2026-03-31
4394,Donald Hardy,lking@example.com,Laptop,Lagos,8,1110,2025-06-03
4395,Bradley Miller,bgarcia@example.net,Monitor,Ibadan,10,3057,2025-06-17
4396,Aaron Anderson,woodsharon@example.net,Printer,Kano,1,4498,2025-06-27
4397,Kimberly Wade,williamlane@example.org,Printer,Kano,1,4682,2026-02-26
4398,Alexander Ayala,floresmelissa@example.net,Printer,Lagos,10,4089,2024-09-26
4399,James Chavez,rodriguezjoseph@example.com,Mouse,Kano,4,3170,2026-04-09
4400,Claudia Lewis,allenangela@example.com,Mouse,Port Harcourt,4,2711,2025-05-26
4401,Sean Potter,angelabuchanan@example.net,Keyboard,Abuja,3,3136,2026-05-07
4402,Terri Hill,onealbrian@example.net,Tablet,Kano,7,2939,2025-08-15
4403,Ryan Strong,wendysmith@example.org,Keyboard,Lagos,2,3136,2026-05-06
4404,Mr. Kevin Richardson,andrea19@example.org,Phone,Kano,5,3360,2026-06-21
4405,Randy Mathews,sarahdavis@example.net,Mouse,Abuja,5,4841,2024-10-24
4406,John Russo,dakotamckenzie@example.net,Laptop,Port Harcourt,3,2902,2024-08-03
4407,Jaclyn Burke,chasealexander@example.net,Keyboard,Abuja,3,4661,2024-07-28
4408,Claire James,hunterwilliams@example.net,Printer,Lagos,7,1867,2025-10-04
4409,Stephen Reed,,Tablet,Abuja,6,1643,2026-03-23
4410,Bill Stewart,rachaelsalazar@example.org,Router,Port Harcourt,7,3543,2026-06-01
4411,Jason Hobbs,,Mouse,Lagos,2,3463,2025-04-23
4412,Jonathan Wood,hortonjoe@example.org,Mouse,Ibadan,8,4427,2025-12-22
4413,Bryce Martinez,johnwilson@example.com,Phone,Abuja,9,113,2025-11-27
4414,Andrea Garcia,stevenoconnell@example.net,Phone,Abuja,9,4321,2026-02-08
4415,Joseph Gregory,christinecurry@example.org,Phone,Lagos,1,1453,2024-12-18
4416,Allison Aguilar,annetteparks@example.org,Router,Port Harcourt,1,4143,2026-05-09
4417,Christina Brown,oholt@example.com,Printer,Lagos,9,2016,2024-08-09
4418,Jonathan Ballard,aaron65@example.org,Tablet,Port Harcourt,6,1505,2026-05-27
4419,Cynthia Stout,rileyjonathon@example.net,Phone,Abuja,10,4536,2024-10-14
4420,Lindsey Lopez,sthompson@example.org,Tablet,Kano,9,4625,2024-09-16
4421,Debra Reynolds,pking@example.net,Mouse,Abuja,9,130,2026-05-11
4422,Chris Navarro,ybenton@example.net,Phone,Port Harcourt,3,4914,2025-07-23
4423,Angela West,yhines@example.org,Printer,Ibadan,7,776,2025-10-30
4424,Troy Porter,ykoch@example.org,Router,Kano,5,277,2025-12-30
4425,Ethan Adams,owalker@example.net,Tablet,Port Harcourt,10,4149,2026-01-24
4426,Cindy Burns,galvanbrian@example.org,Printer,Port Harcourt,3,777,2025-09-27
4427,Michele Keller,wellsnicolas@example.net,Phone,Lagos,5,2428,2026-02-18
4428,Heather Cohen,nicolemiller@example.net,Mouse,Ibadan,8,3843,2025-01-11
4429,Sarah Lewis,catherinetaylor@example.com,Laptop,Kano,4,4342,2024-09-13
4430,Catherine Peck,proctorshane@example.net,Laptop,Lagos,5,856,2026-01-07
4431,Julie Nguyen,gordonshelby@example.net,Laptop,Abuja,3,2880,2026-02-11
4432,Bradley Washington,fkline@example.com,Router,Port Harcourt,2,4671,2025-03-25
4433,Whitney Jennings,brookepham@example.net,Mouse,Abuja,4,3728,2024-08-06
4434,Mrs. Patricia Howard MD,elizabethalexander@example.net,Laptop,Lagos,7,3476,2024-09-20
4435,Chase Cervantes,alexander51@example.com,Laptop,Ibadan,7,4872,2025-06-02
4436,Diana Walsh,lawrencescott@example.com,Keyboard,Port Harcourt,8,1780,2025-11-15
4437,Joseph James,nancy43@example.org,Keyboard,Port Harcourt,6,4824,2025-09-16
4438,Brian Vega,brittany60@example.org,Printer,Abuja,8,3564,2026-05-05
4439,Anthony Cooper,travis39@example.com,Printer,Kano,4,996,2026-03-13
4440,Nancy Carr,sprice@example.org,Printer,Lagos,4,2208,2025-11-16
4441,Darrell Martinez,tanya97@example.net,Phone,Ibadan,3,593,2025-01-01
4442,Kelly Malone,nbeltran@example.net,Phone,Kano,4,1449,2026-02-11
4443,Henry Garcia,richardhenson@example.net,Laptop,Lagos,2,2088,2025-05-03
4444,Cory Lucas,patricia41@example.org,Mouse,Ibadan,10,4480,2024-08-26
4445,Melanie West DDS,josephsantiago@example.org,Mouse,Abuja,10,1884,2026-06-19
4446,Kendra Cox,ubell@example.com,Tablet,Kano,3,2810,2026-04-03
4447,Kayla Ross,christina57@example.net,Phone,Kano,6,3732,2024-12-27
4448,Stephanie Adkins,veronicajimenez@example.net,Keyboard,Port Harcourt,6,4867,2025-10-03
4449,Shelby Harrison,brandonlin@example.org,Router,Ibadan,5,1300,2026-02-20
4450,Linda Sullivan,abarker@example.org,Printer,Kano,6,1239,2025-10-10
4451,Melissa Rodriguez,james02@example.net,Mouse,Abuja,2,1041,2025-02-20
4452,Carrie Williams,michelle70@example.com,Router,Ibadan,5,3376,2026-03-09
4453,Jared Carney,patrickwilliams@example.com,Laptop,Abuja,4,4861,2026-01-31
4454,Preston Morris,tsmith@example.org,Tablet,Ibadan,2,1499,2024-08-19
4455,Spencer Barnett,brianna90@example.net,Printer,Port Harcourt,5,1261,2025-08-30
4456,Benjamin Jackson,zgonzalez@example.org,Monitor,Lagos,7,1149,2025-03-28
4457,Rebecca Wilson,anthony85@example.com,Router,Ibadan,1,1692,2025-05-13
4458,Jeanne Mcdonald,,Tablet,Abuja,1,4301,2024-09-13
4459,Tammy Silva,,Mouse,Abuja,6,4639,2025-08-01
4460,Andrew Walter,wilkinschristopher@example.com,Tablet,Kano,3,2608,2025-03-08
4461,Rebecca Harper,richard31@example.org,Phone,Port Harcourt,6,2757,2025-11-19
4462,Tamara Andrews,nsims@example.net,Keyboard,Lagos,7,4718,2025-10-08
4463,Kyle Ayers,scottlinda@example.org,Router,Port Harcourt,3,1356,2024-07-16
4464,James Robertson,justinanderson@example.com,Tablet,Kano,2,2022,2025-04-10
4465,David Harrison,marcus34@example.org,Phone,Port Harcourt,7,2336,2024-09-13
4466,Brett Wang,heatherhobbs@example.org,Tablet,Ibadan,4,285,2026-05-03
4467,William Martinez,stephanie37@example.org,Tablet,Port Harcourt,8,1092,2025-10-20
4468,Richard Salas,jacksonsarah@example.com,Monitor,Port Harcourt,10,4796,2025-08-17
4469,John Huffman,clarkdeborah@example.org,Router,Lagos,10,1528,2025-12-17
4470,Amy Castillo,,Monitor,Kano,5,2571,2026-01-09
4471,Kayla Owens,moraleswendy@example.net,Keyboard,Lagos,4,2438,2024-08-11
4472,Heather Humphrey,david25@example.org,Router,Abuja,4,3862,2024-09-08
4473,Laura Ford,rossjennifer@example.net,Router,Port Harcourt,8,697,2026-05-23
4474,Jessica Lawson,xjohnson@example.org,Router,Ibadan,1,209,2025-01-07
4475,Jose Tapia,waynepeck@example.net,Monitor,Abuja,8,3254,2024-12-07
4476,Allen Nguyen,katherineparker@example.net,Mouse,Abuja,5,3435,2025-02-28
4477,Rose Haas,wrightmarisa@example.org,Printer,Port Harcourt,3,3022,2025-01-27
4478,Jennifer Bailey,tyler26@example.org,Router,Abuja,5,2048,2025-05-13
4479,William Baker,cruzsteven@example.org,Phone,Kano,2,4982,2026-03-27
4480,Miranda Alvarez,watsoncarolyn@example.org,Tablet,Port Harcourt,3,3391,2025-11-14
4481,Jeffrey Walker,hrodriguez@example.com,Printer,Ibadan,8,2715,2025-07-04
4482,Mckenzie Mcclure,kimberlyreed@example.org,Phone,Port Harcourt,10,4960,2026-06-11
4483,Albert Gonzalez,muellerdavid@example.com,Printer,Port Harcourt,6,4270,2024-08-14
4484,Michelle Velasquez,tperry@example.org,Mouse,Port Harcourt,8,4060,2025-09-03
4485,Lisa Cole,mackenziejackson@example.org,Laptop,Lagos,3,2949,2025-01-27
4486,Cindy Conrad,fisheradam@example.org,Printer,Ibadan,8,2264,2026-06-26
4487,Carlos Nichols,fbecker@example.org,Mouse,Kano,3,904,2026-05-11
4488,Mrs. Kathy Smith,angelaholden@example.org,Router,Port Harcourt,9,4793,2025-09-14
4489,Marissa Allen,cainryan@example.com,Mouse,Port Harcourt,4,3609,2025-02-03
4490,Jacob Meza,gphillips@example.com,Phone,Lagos,6,3915,2025-10-23
4491,Kimberly Sharp,trios@example.net,Keyboard,Port Harcourt,9,1868,2025-04-09
4492,Brittany Fox,,Phone,Abuja,2,3867,2025-12-16
4493,Meghan Ray,monroedavid@example.org,Mouse,Ibadan,9,2071,2025-03-14
4494,Elizabeth Huff,ianwatson@example.net,Router,Abuja,9,3924,2025-03-26
4495,James Woods,michaelperkins@example.net,Printer,Kano,3,1160,2025-02-27
4496,Dan White,dtanner@example.com,Phone,Lagos,8,1619,2025-02-13
4497,Joseph Sanchez,gardnereric@example.com,Laptop,Lagos,9,2699,2026-01-29
4498,Kristin Martin,dawncampbell@example.org,Mouse,Lagos,5,3771,2024-12-29
4499,Chelsey Reyes,jeffrey72@example.net,Keyboard,Port Harcourt,1,2980,2025-08-13
4500,Craig Johnson,wadedaniel@example.net,Router,Ibadan,2,2169,2024-12-27
4501,Sheri Love,carrie03@example.org,Mouse,Kano,8,3691,2025-05-31
4502,Heather Lewis,garretteric@example.org,Monitor,Kano,9,4641,2026-01-30
4503,James Wright,rodrigueztammy@example.com,Laptop,Kano,3,2495,2026-03-09
4504,Michael Lyons,joshua99@example.com,Mouse,Abuja,9,1236,2024-11-15
4505,Cynthia Sanders,jacquelinestevens@example.net,Laptop,Lagos,7,3696,2026-06-28
4506,Kristi Peterson,fsullivan@example.com,Router,Ibadan,1,2504,2024-11-02
4507,Brian Thompson,ewright@example.net,Printer,Port Harcourt,5,3669,2025-07-01
4508,Brandon Humphrey,mathewroberts@example.com,Phone,Port Harcourt,8,1332,2024-08-25
4509,Jessica Diaz,bryanmarquez@example.net,Keyboard,Lagos,7,3504,2025-08-30
4510,Lisa Snow,williamsgeorge@example.org,Keyboard,Port Harcourt,7,3030,2025-03-29
4511,Amber Fritz,james88@example.org,Keyboard,Ibadan,6,3788,2024-07-13
4512,Brian Elliott,ymerritt@example.net,Printer,Ibadan,4,734,2025-06-05
4513,Kevin Palmer,allison78@example.com,Tablet,Port Harcourt,5,461,2025-01-17
4514,Tony Miller,pgarcia@example.org,Tablet,Ibadan,3,1688,2026-05-28
4515,Joseph Jordan,tammyjohnson@example.net,Router,Ibadan,4,4264,2026-02-10
4516,Matthew Rush,ashleyronald@example.com,Tablet,Lagos,2,2753,2025-01-25
4517,Janice Perez,vdavid@example.org,Tablet,Abuja,10,1797,2025-07-27
4518,Melinda Nguyen,anne57@example.com,Printer,Port Harcourt,9,3548,2024-12-25
4519,Jacob Smith,fperez@example.org,Keyboard,Kano,6,2410,2026-04-29
4520,Christopher Roberts,cassandracox@example.org,Keyboard,Lagos,7,4316,2025-09-14
4521,Hayden Burns,millerjose@example.net,Laptop,Lagos,5,1598,2025-12-30
4522,John Chapman,sarahwalker@example.net,Phone,Ibadan,6,855,2025-02-01
4523,Tara Dougherty,wmcclure@example.net,Printer,Port Harcourt,3,2922,2024-08-11
4524,Cody Hartman,martinezmatthew@example.org,Laptop,Abuja,7,2859,2026-06-26
4525,Catherine Vang,michaelflynn@example.net,Laptop,Port Harcourt,1,3045,2025-05-26
4526,Edward Bernard,lquinn@example.net,Tablet,Port Harcourt,6,1022,2025-01-23
4527,Randy Peterson,sharpchristine@example.net,Monitor,Abuja,1,2470,2024-09-05
4528,Frank Hunt,zjackson@example.org,Mouse,Port Harcourt,5,2377,2025-12-03
4529,Elizabeth Gonzalez,shawstacy@example.com,Laptop,Ibadan,6,4101,2024-08-02
4530,Megan Phillips,atkinssydney@example.net,Laptop,Abuja,8,3609,2025-02-28
4531,Paul Vega,dmoreno@example.org,Monitor,Ibadan,6,4254,2026-05-26
4532,Tanya Zimmerman,margaret57@example.net,Keyboard,Abuja,5,2743,2026-01-01
4533,Stephanie Parks,jstewart@example.org,Laptop,Port Harcourt,3,1328,2025-07-09
4534,Michael Norman,tjones@example.net,Printer,Port Harcourt,7,970,2026-02-04
4535,Jenna Crawford,josephmcmillan@example.org,Tablet,Lagos,8,1031,2025-02-26
4536,Justin Obrien,knappjeffrey@example.org,Mouse,Abuja,6,2560,2025-05-11
4537,Kimberly White,jackiecowan@example.net,Monitor,Ibadan,1,3203,2026-03-26
4538,Crystal Williams,torrespatricia@example.com,Keyboard,Lagos,3,4339,2024-11-04
4539,Crystal Flynn,cgreer@example.org,Phone,Abuja,10,851,2025-11-23
4540,Tamara Pearson,hartmitchell@example.com,Keyboard,Ibadan,9,533,2025-02-21
4541,James Morgan,calvinshields@example.org,Laptop,Port Harcourt,1,546,2025-03-01
4542,Zachary Wright,zweaver@example.net,Phone,Abuja,6,4391,2025-02-25
4543,Cheryl Huerta,ggarrett@example.org,Router,Kano,7,363,2025-08-29
4544,Lauren Johnson,mistyclark@example.org,Keyboard,Lagos,2,1102,2024-11-19
4545,Oscar Young,duanelara@example.com,Laptop,Ibadan,8,288,2025-04-27
4546,Bethany Johnson,erodriguez@example.com,Mouse,Port Harcourt,10,2188,2026-06-09
4547,Brendan Morgan,jenningsedward@example.net,Printer,Abuja,5,1609,2026-03-25
4548,Thomas Atkins,,Mouse,Kano,8,1123,2025-11-19
4549,Samuel Mcclain,michael25@example.org,Keyboard,Lagos,5,3816,2024-11-16
4550,Anthony Bailey,greg73@example.org,Monitor,Lagos,5,1927,2025-03-09
4551,Jose Robertson MD,dana19@example.com,Printer,Port Harcourt,1,3280,2025-02-24
4552,Diane Arellano,bonnie14@example.com,Phone,Kano,7,3978,2025-04-07
4553,Dakota Elliott,brewerjames@example.net,Mouse,Kano,1,4314,2025-05-15
4554,Erik Parker,zherrera@example.com,Keyboard,Port Harcourt,7,2805,2025-07-01
4555,Richard Leach,vcardenas@example.com,Mouse,Port Harcourt,3,2834,2025-10-03
4556,Karen Mullins,rachelvasquez@example.net,Keyboard,Port Harcourt,6,2755,2026-06-28
4557,Dalton Myers,brad99@example.org,Router,Ibadan,8,4199,2026-02-19
4558,Michelle Mcknight,allison41@example.net,Printer,Port Harcourt,2,1407,2025-10-15
4559,Andrea Holmes,chelseagriffith@example.com,Router,Abuja,8,419,2025-02-19
4560,Nicole Wilson,brewerjacqueline@example.com,Router,Kano,9,2490,2026-03-24
4561,Michael Hall,tracykeller@example.org,Mouse,Abuja,3,3539,2025-06-14
4562,Lauren Campbell,lisasingh@example.net,Keyboard,Kano,2,2381,2025-02-02
4563,Kathleen Cook,roger60@example.net,Printer,Ibadan,8,3437,2026-01-16
4564,Brittany Wade,mwiggins@example.com,Mouse,Abuja,5,1966,2025-03-29
4565,Erika Steele,schultzjonathan@example.net,Keyboard,Port Harcourt,6,2183,2026-06-24
4566,Juan Shields,jonathon31@example.org,Laptop,Port Harcourt,5,1059,2024-12-06
4567,Heidi Schmidt,ofuentes@example.net,Mouse,Abuja,1,4156,2024-11-11
4568,John Chen,alexandercarter@example.org,Phone,Kano,5,3246,2024-11-21
4569,Michael Hogan,norma07@example.com,Laptop,Ibadan,10,3992,2025-11-18
4570,Sonya Young,dperez@example.net,Monitor,Abuja,6,4363,2024-12-12
4571,Ricardo Cruz,timothyforbes@example.org,Tablet,Kano,4,4807,2026-01-19
4572,Alex Phillips,whitney20@example.org,Tablet,Lagos,2,4804,2025-05-15
4573,Nancy Moore,perezjoseph@example.net,Mouse,Abuja,3,2951,2025-05-16
4574,David Thompson,thomashess@example.net,Monitor,Lagos,2,3637,2024-07-19
4575,Frederick Weaver,barbaracrosby@example.org,Printer,Port Harcourt,6,1040,2025-11-12
4576,Hailey Landry,christopher27@example.net,Printer,Lagos,10,4736,2024-07-18
4577,Michael Ellis,andersonmarc@example.com,Printer,Kano,1,4014,2024-09-29
4578,Michael Harper,vsantana@example.net,Phone,Kano,9,843,2025-12-17
4579,Catherine Jenkins,kimberly88@example.net,Tablet,Port Harcourt,3,4503,2025-11-30
4580,Tina Williamson,ashleymartin@example.org,Mouse,Abuja,8,3796,2024-10-20
4581,Steven Barton,john71@example.com,Mouse,Abuja,8,4400,2025-04-08
4582,Nancy Sherman,hsanchez@example.net,Laptop,Ibadan,9,370,2025-08-30
4583,Charles Morgan,michael35@example.net,Laptop,Kano,5,2922,2026-06-06
4584,Joseph Kirby,smiller@example.net,Phone,Lagos,2,1780,2024-07-09
4585,Laura Weeks,regina81@example.org,Laptop,Kano,3,1470,2024-07-26
4586,Deborah Davis,xtate@example.org,Mouse,Port Harcourt,3,907,2024-12-01
4587,Karen Turner,dpatrick@example.org,Printer,Lagos,6,4620,2025-01-06
4588,Carol Ayala,david51@example.net,Router,Abuja,3,4152,2025-06-26
4589,Anna Bird,lisacortez@example.net,Tablet,Lagos,4,676,2024-07-11
4590,Scott Hernandez,kellyjeffrey@example.net,Monitor,Kano,8,1746,2026-05-17
4591,Daniel Martin,tinaroy@example.net,Laptop,Port Harcourt,8,151,2025-09-25
4592,Samuel Hensley,bryanlove@example.com,Phone,Kano,7,1299,2025-02-01
4593,Natasha Lynch,watsonjanet@example.net,Printer,Port Harcourt,1,606,2026-03-25
4594,Jacob Wallace,victortaylor@example.com,Keyboard,Abuja,10,4193,2025-02-06
4595,Jessica Adkins,robertthomas@example.org,Router,Ibadan,7,4703,2024-11-23
4596,Gregory Steele,yorkjeremiah@example.org,Laptop,Kano,8,4015,2025-09-16
4597,Eric Fletcher,kingjessica@example.com,Phone,Ibadan,9,893,2026-04-29
4598,Kevin Mullins,ybennett@example.com,Keyboard,Ibadan,4,2379,2026-03-31
4599,Lindsey Mora,melissa66@example.net,Mouse,Lagos,5,906,2025-11-21
4600,Tiffany Rasmussen,sbailey@example.com,Printer,Ibadan,5,1662,2026-05-02
4601,Harold Bennett,fyoung@example.org,Router,Ibadan,6,1655,2024-07-07
4602,Kara Smith,kirbyjohn@example.com,Mouse,Ibadan,8,2406,2026-01-09
4603,Derek Charles,robertlopez@example.net,Tablet,Ibadan,4,1574,2025-03-05
4604,Perry Klein,jason98@example.net,Mouse,Port Harcourt,1,2370,2025-02-26
4605,Laura White,cole17@example.com,Keyboard,Ibadan,4,1374,2025-03-13
4606,Jonathan Long,raymond47@example.net,Phone,Abuja,9,4571,2026-02-24
4607,Jennifer Fischer,dawsonryan@example.com,Phone,Abuja,5,1819,2025-02-16
4608,Megan Bradshaw,lynchanthony@example.com,Phone,Lagos,5,2000,2026-04-20
4609,Cassandra Hunt,calderonlindsey@example.com,Printer,Lagos,7,668,2025-06-15
4610,Eric Perkins,rodriguezcatherine@example.com,Phone,Lagos,5,4123,2024-07-21
4611,Maria Price,cmartin@example.net,Mouse,Abuja,8,3119,2025-04-07
4612,Deborah Mcintyre,suzanne21@example.com,Keyboard,Kano,4,4684,2024-12-07
4613,Ashley Garcia,kjackson@example.net,Tablet,Port Harcourt,1,3526,2026-04-17
4614,Amber Garza,nicholaswoods@example.com,Router,Kano,5,698,2025-09-24
4615,Lynn Smith,tylerarmstrong@example.net,Keyboard,Abuja,6,3324,2024-08-20
4616,Melissa Harris,amy37@example.org,Router,Kano,10,4531,2025-04-06
4617,Scott Sanchez,stacyharrington@example.net,Monitor,Lagos,7,2218,2025-10-22
4618,Annette Brown,rscott@example.net,Keyboard,Lagos,7,2464,2024-12-09
4619,Alexander Mcbride,nsmith@example.org,Phone,Ibadan,6,1490,2025-11-29
4620,Mary Pace,ccrawford@example.com,Mouse,Kano,5,137,2026-02-22
4621,Jonathan Cervantes,ejackson@example.net,Laptop,Lagos,4,2559,2024-12-14
4622,Anthony Garcia,,Tablet,Abuja,6,2172,2025-01-03
4623,Andrew Jones,gspears@example.org,Phone,Abuja,5,1560,2025-03-06
4624,Roy Saunders,sandra10@example.com,Printer,Kano,2,397,2026-05-30
4625,Lynn Harris,irwinevan@example.com,Laptop,Lagos,10,693,2024-08-28
4626,Edward Fisher,julie19@example.net,Keyboard,Ibadan,3,4958,2025-02-03
4627,Sarah Johnson,morrisjodi@example.com,Monitor,Ibadan,7,4350,2025-01-23
